#ORDENANDOS
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000028	4950		0
1000		 0.002788	499500		0
10000		 0.260397	49995000		0
50000		 6.489419	1249975000		0
100000		 26.221338	4999950000		0
