#ORDENANDOS
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000002	0		99
1000		 0.000008	0		999
10000		 0.000086	0		9999
50000		 0.000381	0		49999
100000		 0.000754	0		99999
