#ORDENANDOS
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000027	4950		0
1000		 0.002527	499500		0
10000		 0.242080	49995000		0
50000		 5.868662	1249975000		0
100000		 23.585993	4999950000		0
