#ORDENANDOS
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000006	505		0
1000		 0.000068	8009		0
10000		 0.000948	120009		0
50000		 0.003583	700010		0
100000		 0.007706	1500011		0
