#ORDENANDOS
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000028	4950		0
1000		 0.003041	499500		0
10000		 0.265436	49995000		0
50000		 6.606060	1249975000		0
100000		 26.491936	4999950000		0
