#ORDENANDO INVERSO
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000032	4950		54
1000		 0.002800	499500		632
10000		 0.281359	49995000		7089
50000		 6.116179	1249975000		36791
100000		 24.026789	4999950000		74944
