#ORDENANDO INVERSO
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000002	4998082911		4996326026
1000		 0.000004	4998089935		4996327320
10000		 0.000003	4998178987		4996348513
50000		 0.000004	4998643406		4996502505
100000		 0.000004	4999579644		4996858010
