#ORDENANDOS
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000005	505		0
1000		 0.000043	8009		0
10000		 0.000627	120009		0
50000		 0.003660	700010		0
100000		 0.007816	1500011		0
