#RANDOMICOS
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000131	4950		2334
1000		 0.006898	499500		254452
10000		 0.521126	49995000		24869446
50000		 15.183031	1249975000		623999240
100000		 61.697128	4999950000		2491777535
