#ORDENANDO INVERSO
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000030	1061		247
1000		 0.000181	18501		4261
10000		 0.001743	264386		52210
50000		 0.009947	1571799		271989
100000		 0.020598	3343336		543324
